year,college_code,college_name,branch_code,branch_name,district,college_type,category,cutoff,category_display
2024,2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",ME,MECHANICAL ENGINEERING,Coimbatore,Private,MBC,158.0,MBC/DNC
2024,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Ng Chettikkarai,Government,MBC,148.0,MBC/DNC
2024,2377,"PSG Institute of Technology and Applied Research, Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",ME,MECHANICAL ENGINEERING,Coimbatore,Private,MBC,168.0,MBC/DNC
2024,2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Namakkal,Private,MBC,147.0,MBC/DNC
2024,2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Namakkal,Private,MBC,120.0,MBC/DNC
2024,2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",AD,Artificial Intelligence and Data Science,Namakkal,Private,MBC,123.0,MBC/DNC
2024,2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Namakkal,Private,MBC,130.0,MBC/DNC
2024,2610,"Muthayammal Engineering College (Autonomous), Kakkaveri, Rasipuram (Tk), Namakkal District-637408.",EV,Electronics Engineering (VLSI Design and Technology),Namakkal,Private,MBC,114.0,MBC/DNC
2024,2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",ME,MECHANICAL ENGINEERING,Chennai,Private,MBC,137.0,MBC/DNC
2024,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,ME,MECHANICAL ENGINEERING,Karuppur Salem,Government,MBC,148.0,MBC/DNC
2024,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,MT,METALLURGICAL ENGINEERING,Karuppur Salem,Government,MBC,174.0,MBC/DNC
2024,2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",AD,Artificial Intelligence and Data Science,Salem,Private,MBC,157.0,MBC/DNC
2024,2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Salem,Private,MBC,134.0,MBC/DNC
2024,2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Krishnagiri,Private,MBC,132.0,MBC/DNC
2024,2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",ME,MECHANICAL ENGINEERING,Krishnagiri,Private,MBC,123.0,MBC/DNC
2024,2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",IT,INFORMATION TECHNOLOGY,Salem,Private,MBC,133.0,MBC/DNC
2024,2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Namakkal,Private,MBC,113.0,MBC/DNC
2024,2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Namakkal,Private,MBC,122.0,MBC/DNC
2024,2624,"Gnanamani College of Technology (Autonomous), NH-7, A.K. Samuthiram, Pachal Post, Namakkal District-637018.",FD,FOOD TECHNOLOGY,Namakkal,Private,MBC,112.0,MBC/DNC
2024,2625,"The Kavery Engineering College, M. Kalipatti, Mecheri (Post), Mettur Taluk, Salem District- 636453.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Salem,Private,MBC,123.0,MBC/DNC
2024,2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",CS,COMPUTER SCIENCE AND ENGINEERING,Namakkal,Private,MBC,126.0,MBC/DNC
2024,2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post, Tiruchengodu Taluk, Namakkal District-637503.",IT,INFORMATION TECHNOLOGY,Namakkal,Private,MBC,124.0,MBC/DNC
2024,2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Namakkal,Private,MBC,138.0,MBC/DNC
2024,2636,"AVS Engineering College, Military Road, Ammapet, Salem-636003.",AD,Artificial Intelligence and Data Science,Salem,Private,MBC,116.0,MBC/DNC
2024,2636,"AVS Engineering College, Military Road, Ammapet, Salem-636003.",CS,COMPUTER SCIENCE AND ENGINEERING,Salem,Private,MBC,133.0,MBC/DNC
2024,2636,"AVS Engineering College, Military Road, Ammapet, Salem-636003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Salem,Private,MBC,142.0,MBC/DNC
2024,2639,"R P Sarathy Institute of Technology , Poosaripatty(PO), Omalur Taluk, Salem-636305.",CS,COMPUTER SCIENCE AND ENGINEERING,Salem,Private,MBC,131.0,MBC/DNC
2024,2639,"R P Sarathy Institute of Technology , Poosaripatty(PO), Omalur Taluk, Salem-636305.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Salem,Private,MBC,106.0,MBC/DNC
2024,2646,"Tagore Institute of Engineering and Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",CS,COMPUTER SCIENCE AND ENGINEERING,Chennai,Private,MBC,131.0,MBC/DNC
2024,2646,"Tagore Institute of Engineering and Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Chennai,Private,MBC,112.0,MBC/DNC
2024,2647,"J.K.K.Nataraja College of Engineering and Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Namakkal,Private,MBC,148.0,MBC/DNC
2024,2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (NH-47), Periyaseeragapadi, Salem-636308.",AU,AUTOMOBILE ENGINEERING,Salem,Private,MBC,159.0,MBC/DNC
2024,2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (NH-47), Periyaseeragapadi, Salem-636308.",ME,MECHANICAL ENGINEERING,Salem,Private,MBC,132.0,MBC/DNC
2024,2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,MBC,133.0,MBC/DNC
2024,2652,"AL-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",ME,MECHANICAL ENGINEERING,Erode,Private,MBC,107.0,MBC/DNC
2024,2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Salem,Private,MBC,162.0,MBC/DNC
2024,2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",ME,MECHANICAL ENGINEERING,Salem,Private,MBC,145.0,MBC/DNC
2024,2656,"Builders Engineering College (Autonomous), EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),Erode,Private,MBC,167.0,MBC/DNC
2024,2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",AD,Artificial Intelligence and Data Science,Erode,Private,MBC,157.0,MBC/DNC
2024,2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",CS,COMPUTER SCIENCE AND ENGINEERING,Erode,Private,MBC,141.0,MBC/DNC
2024,2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",IT,INFORMATION TECHNOLOGY,Erode,Private,MBC,142.0,MBC/DNC
2024,2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,MBC,149.0,MBC/DNC
2024,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,AU,AUTOMOBILE ENGINEERING,Vasavi College,Government,MBC,162.0,MBC/DNC
2024,2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode- 638052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Erode,Private,MBC,147.0,MBC/DNC
2024,2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode- 638052.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Erode,Private,MBC,127.0,MBC/DNC
2024,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore- 641049.",AD,Artificial Intelligence and Data Science,Coimbatore,Private,MBC,169.0,MBC/DNC
2024,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore- 641049.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,MBC,187.0,MBC/DNC
2024,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore- 641049.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,MBC,169.0,MBC/DNC
2024,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore- 641049.",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,MBC,179.0,MBC/DNC
2024,2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",AD,Artificial Intelligence and Data Science,Coimbatore,Private,MBC,150.0,MBC/DNC
2024,2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,MBC,171.0,MBC/DNC
2024,2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,MBC,174.0,MBC/DNC
2024,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, NGGO Colony Post, Coimbatore-641022.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,MBC,159.0,MBC/DNC
2024,2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,MBC,157.0,MBC/DNC
2024,2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,MBC,156.0,MBC/DNC
2024,2726,"SNS College of Technology (Autonomous), Sathy Main Road, Vazhiyampalayam, Saravanampatti Post, Coimbatore-641035.",AL,Artificial Intelligence and Machine Learning,Coimbatore,Private,MBC,144.0,MBC/DNC
2024,2726,"SNS College of Technology (Autonomous), Sathy Main Road, Vazhiyampalayam, Saravanampatti Post, Coimbatore-641035.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,MBC,155.0,MBC/DNC
2024,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,Coimbatore,Private,MBC,129.0,MBC/DNC
2024,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",SC,Computer Science and Engineering (Cyber Security),Coimbatore,Private,MBC,129.0,MBC/DNC
2024,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",ME,MECHANICAL ENGINEERING,Erode,Private,MBC,130.0,MBC/DNC
2024,2749,"Easa College of Engineering and Technology, NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,Coimbatore,Private,MBC,141.0,MBC/DNC
2024,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",AE,AERONAUTICAL ENGINEERING,Coimbatore,Private,MBC,156.0,MBC/DNC
2024,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,MBC,150.0,MBC/DNC
2024,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",ME,MECHANICAL ENGINEERING,Coimbatore,Private,MBC,133.0,MBC/DNC
2024,2751,"KGISL Institute of Technology, 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,MBC,137.0,MBC/DNC
2024,2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",FD,FOOD TECHNOLOGY,Coimbatore,Private,MBC,143.0,MBC/DNC
2024,2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",AD,Artificial Intelligence and Data Science,Coimbatore,Private,MBC,129.0,MBC/DNC
2024,2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,MBC,136.0,MBC/DNC
2024,2767,"SRG Engineering College, SH-95,Mohanur Road, Aniyapuram, Namakkal-637017.",SC,Computer Science and Engineering (Cyber Security),Namakkal,Private,MBC,110.0,MBC/DNC
2024,3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,EV,Electronics Engineering (VLSI Design and Technology),Tiruchirappalli,Private,MBC,133.0,MBC/DNC
2024,3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Du,Private,MBC,136.0,MBC/DNC
2024,3018,University College of Engineering Thirukkuvalai Nagappattinam District 610204,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),Ing Thirukkuvalai Nagappattinam,Private,MBC,135.0,MBC/DNC
2024,3019,University College of Engineering Panruti Chennai-Kumbakonam Highway Panikkankuppam Panruti Cuddalore District 607106,XC,CIVIL ENGINEERING (TAMIL MEDIUM),Anikkankuppam Panruti Cuddalore,Private,MBC,116.0,MBC/DNC
2024,3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),Am Pattukkottai,Private,MBC,125.0,MBC/DNC
2024,3425,"C.K. College of Engineering & Technology, Jayaram Nagar, Chellangkuppam, Cuddalore- 607003.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Cuddalore,Private,MBC,131.0,MBC/DNC
2024,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",BM,BIO MEDICAL ENGINEERING,Thanjavur,Private,MBC,120.0,MBC/DNC
2024,3456,"KSK College of Engineering and Technology, Thanjavur Main Road, Ammapet (Village), Dharasuram Post, Kumbakonam Taluk, Thanjavur District-612702.",ME,MECHANICAL ENGINEERING,Thanjavur,Private,MBC,125.0,MBC/DNC
2024,3461,"Arifa Institute of Technology, Esanoor, Keelaiyur Post, Tirukkuvalai Taluk, Nagapattinam District- 611103.",CS,COMPUTER SCIENCE AND ENGINEERING,Nagapattinam,Private,MBC,131.0,MBC/DNC
2024,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CS,COMPUTER SCIENCE AND ENGINEERING,Ottai Road Sengipatti Thanjavur,Government,MBC,149.0,MBC/DNC
2024,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,M Sethurappatti Tiruchirappalli,Government,MBC,167.0,MBC/DNC
2024,3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk & District-621704.",ME,MECHANICAL ENGINEERING,Ariyalur,Private,MBC,147.0,MBC/DNC
2024,3782,"OASYS Institute of Technology, Tiruchirappalli- Thuraiyur Mani Road, Pulivalam P.O Musiri Taluk, Tiruchirappalli-621006.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,Tiruchirappalli,Private,MBC,124.0,MBC/DNC
2024,3801,"A.V.C. College of Engineering, Mannampandal, Mayiladuthurai, Nagapattinam-609305.",AD,Artificial Intelligence and Data Science,Nagapattinam,Private,MBC,119.0,MBC/DNC
2024,3804,"Arasu Engineering College, Chennai Main Road, Thiruvisanallur - Village, Thiruvidaimaruthur - Taluk, Kumbakonam,Thanjavur-612501.",CS,COMPUTER SCIENCE AND ENGINEERING,Chennai,Private,MBC,140.0,MBC/DNC
2024,3804,"Arasu Engineering College, Chennai Main Road, Thiruvisanallur - Village, Thiruvidaimaruthur - Taluk, Kumbakonam,Thanjavur-612501.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Chennai,Private,MBC,135.0,MBC/DNC
2024,3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",CS,COMPUTER SCIENCE AND ENGINEERING,Nagapattinam,Private,MBC,137.0,MBC/DNC
2024,3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",IT,INFORMATION TECHNOLOGY,Nagapattinam,Private,MBC,167.0,MBC/DNC
2024,3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",ME,MECHANICAL ENGINEERING,Nagapattinam,Private,MBC,139.0,MBC/DNC
2024,3810,"M A M College of Engineering, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli-621105.",CS,COMPUTER SCIENCE AND ENGINEERING,Chennai,Private,MBC,155.0,MBC/DNC
2024,3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli-621215.",ME,MECHANICAL ENGINEERING,Tiruchirappalli,Private,MBC,128.0,MBC/DNC
2024,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",AD,Artificial Intelligence and Data Science,Chennai,Private,MBC,151.0,MBC/DNC
2024,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Tiruchirappalli,Private,MBC,134.0,MBC/DNC
2024,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",AD,Artificial Intelligence and Data Science,Thanjavur,Private,MBC,128.0,MBC/DNC
2024,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Thanjavur,Private,MBC,188.0,MBC/DNC
2024,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",CS,COMPUTER SCIENCE AND ENGINEERING,Pudukkottai,Private,MBC,123.0,MBC/DNC
2024,4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,CS,COMPUTER SCIENCE AND ENGINEERING,Road Palayamkottai Tirunelveli,Government,MBC,130.0,MBC/DNC
2024,4024,University V.O.C. College of Engineering Thoothukudi Near V.O.C. College Millerpuram Thoothukudi District 628008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,College Millerpuram Thoothukudi,Private,MBC,152.0,MBC/DNC
2024,4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",ME,MECHANICAL ENGINEERING,Kanyakumari,Private,MBC,165.0,MBC/DNC
2024,4675,"Universal College of Engineering and Technology, Anbagam Campus, Kadambankulam, Villakku, Radhapuram Road, Vallioor, Tirunelveli-627117.",CS,COMPUTER SCIENCE AND ENGINEERING,Tirunelveli,Private,MBC,103.0,MBC/DNC
2024,4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Virudhunagar,Private,MBC,115.0,MBC/DNC
2024,4933,"St. Mother Theresa Engineering College, Vagaikulam, Mudivaithanendal Post, Tuticorin District-628102.",CS,COMPUTER SCIENCE AND ENGINEERING,Tuticorin,Private,MBC,124.0,MBC/DNC
2024,4949,"PSN Institute of Technology and Science, Melathediyoor, Palayamkottai Taluk, Tirunelveli- 627152.",AD,Artificial Intelligence and Data Science,Tirunelveli,Private,MBC,112.0,MBC/DNC
2024,4949,"PSN Institute of Technology and Science, Melathediyoor, Palayamkottai Taluk, Tirunelveli- 627152.",MZ,Mechatronics Engineering,Tirunelveli,Private,MBC,135.0,MBC/DNC
2024,4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi,Mepco Engineering College Post,Virudhunagar District-626005.",CS,COMPUTER SCIENCE AND ENGINEERING,Virudhunagar,Private,MBC,129.0,MBC/DNC
2024,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tirunelveli,Private,MBC,136.0,MBC/DNC
2024,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",ME,MECHANICAL ENGINEERING,Tirunelveli,Private,MBC,123.0,MBC/DNC
2024,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli- 627414.",AD,Artificial Intelligence and Data Science,Tirunelveli,Private,MBC,117.0,MBC/DNC
2024,4974,Government College of Engineering Tirunelveli District 627007,CE,CIVIL ENGINEERING,Lege Of Engineering Tirunelveli,Government,MBC,147.0,MBC/DNC
2024,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kanyakumarai,Private,MBC,135.0,MBC/DNC
2024,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CM,COMPUTER SCIENCE AND ENGINEERING (SS),Tirupparankundram Madurai,Private,MBC,163.0,MBC/DNC
2024,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CN,CIVIL ENGINEERING (SS),Tirupparankundram Madurai,Private,MBC,147.0,MBC/DNC
2024,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,IM,INFORMATION TECHNOLOGY (SS),Tirupparankundram Madurai,Private,MBC,160.0,MBC/DNC
2024,5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,ME,MECHANICAL ENGINEERING,Tirupparankundram Madurai,Private,MBC,178.0,MBC/DNC
2024,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,CS,COMPUTER SCIENCE AND ENGINEERING,Nathapuram Bodinayakkanur Theni,Government,MBC,143.0,MBC/DNC
2024,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,CS,COMPUTER SCIENCE AND ENGINEERING,L Highway Keelakuilkudi Madurai,Government,MBC,146.0,MBC/DNC
2024,5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,ME,MECHANICAL ENGINEERING,L Highway Keelakuilkudi Madurai,Government,MBC,166.0,MBC/DNC
2024,5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Rivu Reddiyarchathiram Dindigul,Private,MBC,137.0,MBC/DNC
2024,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,ME,MECHANICAL ENGINEERING,Karaikudi Sivagangai,Government,MBC,144.0,MBC/DNC
2024,5902,"Bharath Niketan Engineering College, Shri Gowri Nagar, Thimmarasanaickanoor, Aundipatti, Theni District-625536.",AG,AGRICULTURE ENGINEERING,Theni,Private,MBC,118.0,MBC/DNC
2024,5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Madurai,Private,MBC,137.0,MBC/DNC
2024,5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai- 625020.",CE,CIVIL ENGINEERING,Madurai,Private,MBC,97.0,MBC/DNC
2024,5988,"Theni Kammavar Sangam College of Technology, Theni Main road, Koduvilarpatti (PO), Veerapandi(Via), Theni District-625534.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Theni,Private,MBC,124.0,MBC/DNC
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,MINING ENGINEERING,Chennai,Government,SC,143.5,SC
2022,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,PRINTING AND PACKING TECHNOLOGY,Chennai,Government,SC,112.0,SC
2022,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),Chennai,Government,SC,144.0,SC
2022,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),Chengalpattu,Government,SC,135.0,SC
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),Cuddalore,Private,SC,151.4,SC
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,Cuddalore,Private,SC,114.0,SC
